Species	Query Contig	Hit Accession	AlnLen	PercentIDMatch	QStart	QEnd	HStart	HEnd	Evalue	Hit Taxon
Conidiobolus_lamprauges_ARSEF_2338	ARSEF_2338_metscf_1970	NG_070283	936	86.538	2511	3440	676	539	0.0	Basidiobolus magnus
Conidiobolus_lamprauges_ARSEF_2338	ARSEF_2338_metscf_1970	NG_070283	569	90.158	1800	2360	4	394	0.0	Basidiobolus magnus
Conidiobolus_lamprauges_ARSEF_2338	ARSEF_2338_metscf_1970	NG_070282	936	86.432	2511	3440	674	537	0.0	Basidiobolus heterosporus
Conidiobolus_lamprauges_ARSEF_2338	ARSEF_2338_metscf_1970	NG_070282	558	90.323	1811	2360	12	389	0.0	Basidiobolus heterosporus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_46	NG_065587	240	90.833	113136	113374	356	169	3.32e-83	Mucor lanceolatus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_46	NG_065560	240	90.833	113136	113374	369	169	3.32e-83	Helicostylum cordense
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_46	NG_063098	240	90.833	113136	113374	296	169	3.32e-83	Benjaminiella youngii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_46	NG_065660	240	90.833	113136	113374	354	169	3.32e-83	Mucor stercorarius
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_46	NG_065592	240	90.833	113136	113374	344	169	3.32e-83	Mucor circinelloides f. janssenii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_59	NG_062621	157	92.357	137566	137713	1444	116	8.38e-54	Rhizopus oryzae
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_59	NG_065587	157	91.720	137566	137713	1436	113	3.90e-52	Mucor lanceolatus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_59	NG_065591	157	91.720	137566	137713	1426	113	3.90e-52	Mucor circinelloides f. griseocyanus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_59	NG_065581	157	91.720	137566	137713	1450	113	3.90e-52	Mucor genevensis
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_59	NG_065592	157	91.083	137566	137713	1424	110	1.81e-50	Mucor circinelloides f. janssenii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_68	NG_065587	102	97.059	126652	126753	274	93	4.63e-41	Mucor lanceolatus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_68	NG_065560	102	97.059	126652	126753	287	93	4.63e-41	Helicostylum cordense
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_68	NG_065076	102	97.059	126652	126753	251	93	4.63e-41	Rhizopus sp. HBL-2016
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_68	NG_063011	102	97.059	126652	126753	228	93	4.63e-41	Rhizopus sexualis
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_68	NG_063098	102	97.059	126652	126753	214	93	4.63e-41	Benjaminiella youngii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_171	NG_065560	121	90.909	24104	24224	946	88	1.50e-38	Helicostylum cordense
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_171	NG_063098	121	90.909	24104	24224	864	88	1.50e-38	Benjaminiella youngii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_171	NG_065592	121	90.909	24104	24224	921	88	1.50e-38	Mucor circinelloides f. janssenii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_171	NG_065591	121	90.909	24104	24224	923	88	1.50e-38	Mucor circinelloides f. griseocyanus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_171	NG_065590	121	90.909	24104	24224	918	88	1.50e-38	Mucor circinelloides f. lusitanicus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_529	NG_065587	1756	98.064	1600	3355	1	1652	0.0	Mucor lanceolatus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_529	NG_065498	1764	97.109	1585	3347	1	1608	0.0	Mucor racemosus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_529	NG_063235	1796	96.548	1567	3361	1	1605	0.0	Poitrasia circinans
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_529	NG_065589	1757	97.097	1600	3355	1	1601	0.0	Mucor brunneogriseus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_529	NG_065588	1751	97.087	1600	3350	1	1596	0.0	Mucor circinelloides
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_1385	NG_064992	275	97.091	22	296	817	251	1.44e-131	Pecoramyces ruminatium
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_1385	NG_017173	275	96.364	22	296	1247	245	3.12e-128	Spizellomyces punctatus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_1385	NG_061113	275	96.000	22	296	742	242	1.45e-126	Thoreauomyces humboldtii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_1385	NG_061114	275	95.636	22	296	743	239	6.75e-125	Fimicolochytrium jonesii
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_1385	NG_017176	275	95.636	22	296	495	239	6.75e-125	Olpidium brassicae
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_2153	NG_064992	214	100.000	1	214	369	214	3.74e-111	Pecoramyces ruminatium
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_2153	NG_070283	212	97.170	1	211	312	193	1.76e-99	Basidiobolus magnus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_2153	NG_070282	212	97.170	1	211	310	193	1.76e-99	Basidiobolus heterosporus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_2153	NG_062849	212	95.755	1	211	341	184	1.78e-94	Spizellomyces plurigibbosus
Mucor_heterosporus_NRRL_3154	NRRL_3154_metscf_2153	NG_017173	212	95.755	1	211	349	184	1.78e-94	Spizellomyces punctatus
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1011	NG_065498	123	87.805	6784	6904	236	76	1.05e-32	Mucor racemosus
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1011	NG_065589	124	87.097	6784	6904	222	74	1.36e-31	Mucor brunneogriseus
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1461	NG_062623	1770	98.079	4622	6383	1761	1659	0.0	Rhizopus americanus
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1461	NG_062620	1766	98.018	4622	6383	1757	1654	0.0	Rhizopus sexualis var. sexualis
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1461	NG_062621	1762	97.616	4622	6383	1757	1633	0.0	Rhizopus oryzae
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1461	NG_062622	1763	95.973	4622	6383	1757	1546	0.0	Rhizopus caespitosus
Amylomyces_rouxii_NRRL_A-25885	NRRL_A-25885_metscf_1461	NG_064824	1763	95.859	4622	6383	1757	1540	0.0	Rhizopus schipperae
Mucor_plumbeus_NRRL_2353	NRRL_2353_plascf_1_covcut_118	NG_065498	1761	99.886	6273	8032	1760	1754	0.0	Mucor racemosus
Mucor_plumbeus_NRRL_2353	NRRL_2353_plascf_1_covcut_118	NG_065589	1754	99.772	6265	8017	1753	1741	0.0	Mucor brunneogriseus
Mucor_plumbeus_NRRL_2353	NRRL_2353_plascf_1_covcut_118	NG_065588	1748	99.371	6270	8017	1747	1714	0.0	Mucor circinelloides
Mucor_plumbeus_NRRL_2353	NRRL_2353_plascf_1_covcut_118	NG_065591	1729	99.306	6279	8005	1728	1691	0.0	Mucor circinelloides f. griseocyanus
Mucor_plumbeus_NRRL_2353	NRRL_2353_plascf_1_covcut_118	NG_065592	1734	99.135	6272	8005	1733	1688	0.0	Mucor circinelloides f. janssenii
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_1403	NG_065498	166	93.373	1	165	250	130	1.05e-62	Mucor racemosus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_1403	NG_065589	167	92.814	1	165	236	128	1.35e-61	Mucor brunneogriseus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_1403	NG_065587	166	91.566	1	165	235	121	1.05e-57	Mucor lanceolatus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_1403	NG_065590	166	91.566	1	165	220	121	1.05e-57	Mucor circinelloides f. lusitanicus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_1403	NG_065591	167	91.018	1	165	224	119	1.36e-56	Mucor circinelloides f. griseocyanus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_2424	NG_065498	1761	99.886	559	2318	1	1754	0.0	Mucor racemosus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_2424	NG_065589	1754	99.772	574	2326	1	1741	0.0	Mucor brunneogriseus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_2424	NG_065588	1748	99.371	574	2321	1	1714	0.0	Mucor circinelloides
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_2424	NG_065591	1729	99.306	586	2312	1	1691	0.0	Mucor circinelloides f. griseocyanus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_2424	NG_065592	1734	99.135	586	2319	1	1688	0.0	Mucor circinelloides f. janssenii
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_3094	NG_063235	166	90.964	3328	3492	1288	120	1.38e-57	Poitrasia circinans
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_3094	NG_065587	166	89.759	3328	3492	1258	114	3.00e-54	Mucor lanceolatus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_3094	NG_065592	166	89.759	3328	3492	1246	114	3.00e-54	Mucor circinelloides f. janssenii
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_3094	NG_065591	166	89.759	3328	3492	1248	114	3.00e-54	Mucor circinelloides f. griseocyanus
Mucor_plumbeus_NRRL_2353	NRRL_2353_metscf_3094	NG_065590	166	89.759	3328	3492	1242	114	3.00e-54	Mucor circinelloides f. lusitanicus
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_065602	1707	96.895	859	2559	1	1541	0.0	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_070867	1833	87.179	811	2608	1	1099	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_063387	1799	79.600	820	2593	1	658	0.0	Kionochaeta ivoriensis
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_062105	1664	80.288	871	2513	8	646	0.0	Tremella globispora
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_070801	1093	83.806	1541	2622	711	542	0.0	Bullera miyagiana
Coemansia_sp._RSA_2320	RSA_2320_metscf_347	NG_070801	625	81.760	818	1430	1	269	3.98e-140	Bullera miyagiana
Coemansia_sp._RSA_2320	RSA_2320_metscf_824	NG_064992	415	100.000	8	422	1	415	0.0	Pecoramyces ruminatium
Coemansia_sp._RSA_2320	RSA_2320_metscf_824	NG_017168	414	95.169	10	422	1	352	0.0	Polychytrium aggregatum
Coemansia_sp._RSA_2320	RSA_2320_metscf_824	NG_017173	397	96.222	27	422	1	350	0.0	Spizellomyces punctatus
Coemansia_sp._RSA_2320	RSA_2320_metscf_824	NG_062849	386	95.855	38	422	6	335	4.26e-178	Spizellomyces plurigibbosus
Coemansia_sp._RSA_2320	RSA_2320_metscf_824	NG_017172	423	92.908	1	422	13	330	2.56e-175	Hyaloraphidium curvatum
Coemansia_sp._RSA_2320	RSA_2320_metscf_836	NG_064992	407	99.263	1	407	613	398	0.0	Pecoramyces ruminatium
Coemansia_sp._RSA_2320	RSA_2320_metscf_836	NG_061113	358	95.251	50	407	587	307	1.50e-162	Thoreauomyces humboldtii
Coemansia_sp._RSA_2320	RSA_2320_metscf_836	NG_062391	358	94.972	50	407	588	304	6.97e-161	Fimicolochytrium alabamae
Coemansia_sp._RSA_2320	RSA_2320_metscf_836	NG_062849	358	94.972	50	407	636	304	6.97e-161	Spizellomyces plurigibbosus
Coemansia_sp._RSA_2320	RSA_2320_metscf_836	NG_017173	350	95.429	58	407	1100	302	9.01e-160	Spizellomyces punctatus
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_061114	803	75.592	1991	2783	845	176	1.52e-88	Fimicolochytrium jonesii
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_061114	345	79.130	1297	1640	210	120	2.05e-57	Fimicolochytrium jonesii
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_070866	440	78.864	1986	2422	1413	147	2.01e-72	Mycoemilia scoparia
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_064968	435	78.851	1991	2422	844	145	2.60e-71	Geranomyces tanneri
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_064968	345	79.420	1297	1640	210	123	4.41e-59	Geranomyces tanneri
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_061113	435	78.621	1991	2422	844	142	1.21e-69	Thoreauomyces humboldtii
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_061113	345	79.420	1297	1640	210	123	4.41e-59	Thoreauomyces humboldtii
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_070691	253	85.771	2160	2409	1002	142	1.21e-69	Entomophaga destruens
Coemansia_sp._RSA_2705	RSA_2705_metscf_639	NG_070691	348	76.724	1297	1641	229	95	1.62e-43	Entomophaga destruens
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_065602	1190	82.101	273	1437	1	523	0.0	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_070867	626	88.179	225	840	1	395	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_070867	477	87.421	971	1437	741	290	1.54e-152	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_070865	628	87.261	228	840	1	378	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_070865	474	86.920	971	1437	745	283	1.20e-148	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_065156	640	85.781	211	835	1	355	0.0	Saccharomycopsis fibuligera
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_065156	475	80.842	972	1437	750	195	9.98e-100	Saccharomycopsis fibuligera
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_065601	592	84.966	289	861	14	315	1.96e-166	Coemansia sp. JLT-2013a
Coemansia_sp._RSA_2705	RSA_2705_metscf_1522	NG_065601	475	86.947	969	1437	732	284	3.34e-149	Coemansia sp. JLT-2013a
Coemansia_sp._RSA_2705	RSA_2705_metscf_2267	NG_070867	364	87.637	100	455	359	222	5.05e-115	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2705	RSA_2705_metscf_2267	NG_070865	366	85.792	100	452	364	202	6.63e-104	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2705	RSA_2705_metscf_2267	NG_065156	381	84.777	101	469	375	198	1.11e-101	Saccharomycopsis fibuligera
Coemansia_sp._RSA_2705	RSA_2705_metscf_2267	NG_063233	380	83.947	101	469	376	189	1.12e-96	Pachysolen tannophilus
Coemansia_sp._RSA_2705	RSA_2705_metscf_2267	NG_063446	378	83.862	101	464	374	187	1.45e-95	Citeromyces matritensis
Coemansia_sp._RSA_2705	RSA_2705_metscf_3555	NG_065601	551	86.933	1	534	1698	326	5.44e-173	Coemansia sp. JLT-2013a
Coemansia_sp._RSA_2705	RSA_2705_metscf_3555	NG_065604	548	86.861	1	534	1714	325	1.96e-172	Coemansia sp. JLT-2013d
Coemansia_sp._RSA_2705	RSA_2705_metscf_3555	NG_070865	543	86.372	10	534	1702	311	1.19e-164	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2705	RSA_2705_metscf_3555	NG_070866	540	85.926	1	534	2177	307	1.98e-162	Mycoemilia scoparia
Coemansia_sp._RSA_2705	RSA_2705_metscf_3555	NG_061005	539	85.529	1	534	1673	299	5.56e-158	Spiromyces minutus
Coemansia_sp._RSA_2705	RSA_2705_metscf_22273	NG_065602	254	95.276	1	254	863	217	9.70e-113	Coemansia sp. JLT-2013c
Coemansia_sp._RSA_2705	RSA_2705_metscf_22273	NG_070867	182	92.308	1	181	912	138	7.99e-69	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_2705	RSA_2705_metscf_22273	NG_070865	183	90.710	1	181	917	130	2.24e-64	Myconymphaea yatsukahoi
Coemansia_sp._RSA_2705	RSA_2705_metscf_22273	NG_063092	183	85.246	1	181	846	98	1.38e-46	Raffaelea tritirachium
Coemansia_sp._RSA_2705	RSA_2705_metscf_22273	NG_013154	183	85.246	1	181	876	98	1.38e-46	Saitoella complicata
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_plascf_2_covcut_0	NG_062621	1757	99.943	5265	7021	1757	1754	0.0	Rhizopus oryzae
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_plascf_2_covcut_0	NG_062622	1757	97.951	5265	7021	1757	1649	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_plascf_2_covcut_0	NG_062620	1763	97.901	5265	7021	1757	1646	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_plascf_2_covcut_0	NG_062623	1764	97.789	5265	7021	1761	1642	0.0	Rhizopus americanus
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_plascf_2_covcut_0	NG_064824	1757	97.780	5265	7021	1757	1640	0.0	Rhizopus schipperae
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_1095	NG_062621	1757	99.943	1181	2937	1	1754	0.0	Rhizopus oryzae
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_1095	NG_062622	1757	97.951	1181	2937	1	1649	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_1095	NG_062620	1763	97.901	1181	2937	1	1646	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_1095	NG_062623	1764	97.789	1181	2937	1	1642	0.0	Rhizopus americanus
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_1095	NG_064824	1757	97.780	1181	2937	1	1640	0.0	Rhizopus schipperae
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_5879	NG_063011	212	95.283	1	212	152	182	2.33e-93	Rhizopus sexualis
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_5879	NG_062621	212	95.283	1	212	210	182	2.33e-93	Rhizopus oryzae
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_5879	NG_062620	212	95.283	1	212	210	182	2.33e-93	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_5879	NG_062623	212	94.811	1	212	211	179	1.09e-91	Rhizopus americanus
Rhizopus_arrhizus_NRRL_A-21579	NRRL_A-21579_metscf_5879	NG_065587	212	94.340	1	212	198	176	5.05e-90	Mucor lanceolatus
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_245	NG_070849	132	92.424	3719	3849	1288	101	3.91e-46	Zychaea mexicana
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_459	NG_062858	219	88.128	16963	17179	252	138	8.76e-67	Circinella chinensis
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_459	NG_070849	220	87.273	16963	17179	251	132	1.90e-63	Zychaea mexicana
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_459	NG_070860	220	84.545	16963	17179	247	114	1.92e-53	Fennellomyces linderi
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_459	NG_061143	222	83.784	16963	17179	252	109	1.16e-50	Thamnostylum piriforme
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_459	NG_062700	219	81.279	16965	17181	205	92	3.27e-41	Dipodascopsis uninucleata var. wickerhamii
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3316	NG_061143	230	79.565	2317	2541	32	85	8.61e-38	Thamnostylum piriforme
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3659	NG_062858	182	98.352	6345	6525	738	172	3.38e-86	Circinella chinensis
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3659	NG_061143	174	98.276	6352	6525	755	165	2.63e-82	Thamnostylum piriforme
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3659	NG_070849	181	96.685	6345	6525	736	163	3.41e-81	Zychaea mexicana
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3659	NG_062394	185	95.676	6345	6525	744	159	5.70e-79	Thamnostylum lucknowense
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_3659	NG_070860	174	97.126	6352	6525	744	158	2.05e-78	Fennellomyces linderi
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_4496	NG_070849	1751	96.516	425	2170	1	1560	0.0	Zychaea mexicana
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_4496	NG_062858	1141	99.562	425	1564	1	1126	0.0	Circinella chinensis
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_4496	NG_063234	1699	87.816	407	2080	1	1056	0.0	Lichtheimia blakesleeana
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_4496	NG_061143	1153	94.709	425	1564	1	962	0.0	Thamnostylum piriforme
Circinella_muscae_NRRL_1360	NRRL_1360_metscf_4496	NG_070860	1146	94.677	425	1564	1	957	0.0	Fennellomyces linderi
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_plascf_1_covcut_91	NG_065588	1747	99.943	7785	9531	1747	1744	0.0	Mucor circinelloides
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_plascf_1_covcut_91	NG_065498	1760	99.318	7788	9546	1760	1723	0.0	Mucor racemosus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_plascf_1_covcut_91	NG_065592	1733	99.596	7787	9519	1733	1712	0.0	Mucor circinelloides f. janssenii
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_plascf_1_covcut_91	NG_065589	1753	99.201	7780	9531	1753	1710	0.0	Mucor brunneogriseus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_plascf_1_covcut_91	NG_065591	1728	99.306	7794	9519	1728	1691	0.0	Mucor circinelloides f. griseocyanus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_11	NG_063235	100	95.000	74796	74895	3	85	9.78e-37	Poitrasia circinans
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_11	NG_062025	101	93.069	74788	74888	2	80	5.88e-34	Trichosporon dermatis
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_11	NG_063520	105	91.429	74784	74888	6	78	7.61e-33	Sporobolomyces yunnanensis
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_11	NG_065486	111	90.090	74778	74888	4	78	7.61e-33	Sporobolomyces foliicola
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_11	NG_063386	111	90.090	74778	74888	4	78	7.61e-33	Fellomyces penicillatus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_22	NG_065592	206	97.573	10127	10332	1345	191	1.06e-95	Mucor circinelloides f. janssenii
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_22	NG_065590	206	97.573	10127	10332	1341	191	1.06e-95	Mucor circinelloides f. lusitanicus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_22	NG_065588	206	97.573	10127	10332	1357	191	1.06e-95	Mucor circinelloides
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_22	NG_065591	206	96.602	10127	10332	1347	185	2.31e-92	Mucor circinelloides f. griseocyanus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_22	NG_062621	206	96.602	10127	10332	1365	185	2.31e-92	Rhizopus oryzae
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_569	NG_065587	101	98.020	16391	16491	101	94	2.07e-42	Mucor lanceolatus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_569	NG_065589	101	98.020	16391	16491	101	94	2.07e-42	Mucor brunneogriseus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_569	NG_065588	101	98.020	16391	16491	101	94	2.07e-42	Mucor circinelloides
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_569	NG_065498	101	98.020	16391	16491	116	94	2.07e-42	Mucor racemosus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_569	NG_062759	102	97.059	16391	16491	117	91	9.65e-41	Pilaira moreaui var. caucasica
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_883	NG_065588	1747	99.886	6671	8417	1747	1741	0.0	Mucor circinelloides
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_883	NG_065498	1760	99.375	6674	8432	1760	1726	0.0	Mucor racemosus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_883	NG_065589	1753	99.258	6666	8417	1753	1713	0.0	Mucor brunneogriseus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_883	NG_065592	1733	99.538	6673	8405	1733	1709	0.0	Mucor circinelloides f. janssenii
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_883	NG_065591	1728	99.248	6680	8405	1728	1688	0.0	Mucor circinelloides f. griseocyanus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_935	NG_065588	121	95.041	9572	9688	222	101	1.23e-46	Mucor circinelloides
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_935	NG_065587	121	94.215	9572	9688	222	98	5.72e-45	Mucor lanceolatus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_935	NG_065592	121	94.215	9572	9688	210	98	5.72e-45	Mucor circinelloides f. janssenii
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_935	NG_065590	121	94.215	9572	9688	207	98	5.72e-45	Mucor circinelloides f. lusitanicus
Mucor_circinelloides_f._circinelloides_NRRL_3614	NRRL_3614_metscf_935	NG_065660	121	93.388	9572	9688	220	95	2.66e-43	Mucor stercorarius
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_161	NG_061143	230	79.565	2758	2982	259	85	4.63e-37	Thamnostylum piriforme
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_290	NG_062858	182	98.352	12987	13167	738	172	1.66e-85	Circinella chinensis
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_290	NG_061143	174	98.276	12994	13167	755	165	1.29e-81	Thamnostylum piriforme
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_290	NG_070849	181	96.685	12987	13167	736	163	1.67e-80	Zychaea mexicana
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_290	NG_062394	185	95.676	12987	13167	744	159	2.79e-78	Thamnostylum lucknowense
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_290	NG_070860	174	97.126	12994	13167	744	158	1.00e-77	Fennellomyces linderi
Circinella_muscae_NRRL_1363	NRRL_1363_metscf_815	NG_070849	132	92.424	3719	3849	1288	101	3.26e-46	Zychaea mexicana
